LM_ID	COMMON_NAME	Adduct	CATEGORY	MAIN_CLASS	SUB_CLASS	EXACT_MASS	FORMULA	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID
XXX_2345	PS(16:11/22:12)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]											
XXX_2346	PS(16:11/22:13)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]											
XXX_2347	PS(16:11/24:8)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]											
XXX_LMGP03010226	PS(17:7/12:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	693.458087	C35H68NO10P	123062891	52925336	RSJVOQDJKGVTOI-ZWXJPIIXSA-N						
XXX_LMGP03010897	PS(17:7/13:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	707.473737	C36H70NO10P	123063562	52926005	YLHSFPZKQGMIMP-SAIUNTKASA-N						
XXX_LMGP03010227	PS(17:7/14:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	721.489388	C37H72NO10P	123062892	52925337	XQGFIVOPIGEMSQ-NOCHOARKSA-N						
XXX_LMGP03010006	PS(17:7/14:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	719.473737	C37H70NO10P	4266285	5283507	ALGRKSHPONJILC-HLNMDXRWSA-N						
XXX_LMGP03010896	PS(17:7/15:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	735.505038	C38H74NO10P	123063561	52926004	OIXDXEPCJWGUSZ-GPOMZPHUSA-N						
XXX_LMGP03010228	PS(17:7/15:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	733.489388	C38H72NO10P	123062893	52925338	LEJUXQHYIYLVDD-XAAXABFHSA-N						
XXX_LMGP03010229	PS(17:7/16:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	749.520688	C39H76NO10P	123062894	52925339	BALXXJCQFSWSQR-XDSPJLLDSA-N						
XXX_LMGP03010230	PS(17:7/16:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	747.505038	C39H74NO10P	123062895	52925340	PCMKRSXMRCAADT-LGSBWPKCSA-N						
XXX_LMGP03010895	PS(17:7/17:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	763.536338	C40H78NO10P	123063560	46891783	SCWVNRVOGVIXNF-AARKOHAPSA-N						
XXX_LMGP03010231	PS(17:7/17:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	761.520688	C40H76NO10P	123062896	52925341	KKHTYAHLOPUPTA-PNCQAGHBSA-N						
XXX_LMGP03010232	PS(17:7/17:9(9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	759.505038	C40H74NO10P	123062897	52925342	WMHYXHCGCVISIK-RVTLCWJJSA-N						
XXX_LMGP03010894	PS(17:7/18:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	777.551988	C41H80NO10P	123063559	52926003	UVWYXCPCMPKZEC-AMAPPZPBSA-N						
XXX_LMGP03010893	PS(17:7/18:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	775.536338	C41H78NO10P	123063558	52926002	UNBDIKFARPKNLC-LWWJFRCZSA-N						
XXX_LMGP03010233	PS(17:7/18:9(9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	773.520688	C41H76NO10P	123062898	52925343	HLZQVZOGXVKYKN-BCWBHBCESA-N						
XXX_LMGP03010234	PS(17:7/18:10(6Z,9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	771.505038	C41H74NO10P	123062899	52925344	ISGARQXGADSPAS-ZQHBYXNFSA-N						
XXX_LMGP03010235	PS(17:7/18:10(9Z,12Z,15Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	771.505038	C41H74NO10P	123062900	52925345	GZERHBNURAOBIB-RUZPGRMOSA-N						
XXX_LMGP03010236	PS(17:7/18:11(6Z,9Z,12Z,15Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	769.489388	C41H72NO10P	123062901	52925346	QVUMLRCXVXGFKH-JNSRNCGDSA-N						
XXX_LMGP03010237	PS(17:7/19:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	791.567638	C42H82NO10P	123062902	52925347	HGTZIENQZHVCBI-RGULYWFUSA-N						
XXX_LMGP03010238	PS(17:7/19:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	789.551988	C42H80NO10P	123062903	52925348	HWXNPKIRCFDUDE-XTAHAQMDSA-N						
XXX_LMGP03010963	PS(17:7/20:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	805.583288	C43H84NO10P	123063628	52926070	IWWIBOZEVMXFFD-PVXQIPPMSA-N						
XXX_LMGP03010239	PS(17:7/20:8(11Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	803.567638	C43H82NO10P	123062904	52925349	GYLWWNFYPXOOMA-BFCPHGQOSA-N						
XXX_LMGP03010240	PS(17:7/20:9(11Z,14Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	801.551988	C43H80NO10P	123062905	52925350	SSYMZPWBTTYAND-JYANRWDTSA-N						
XXX_LMGP03010241	PS(17:7/20:10(8Z,11Z,14Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	799.536338	C43H78NO10P	123062906	52925351	DAVDUCTYSBKYIT-RZROOTDKSA-N						
XXX_LMGP03010003	PS(17:7/20:11(5Z,8Z,11Z,14Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	797.520688	C43H76NO10P	4266282	5283501	OKKIXHFYXNFPCT-XPFGEJOWSA-N						
XXX_LMGP03010242	PS(17:7/20:12(5Z,8Z,11Z,14Z,17Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	795.505038	C43H74NO10P	123062907	52925352	MJCBLARJMGSUKX-RIPYKBJGSA-N						
XXX_LMGP03010243	PS(17:7/21:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	819.598938	C44H86NO10P	123062908	52925353	WPYONSYZJTUCJQ-ZFESHMOZSA-N						
XXX_LMGP03010244	PS(17:7/22:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	833.614588	C45H88NO10P	123062909	52925354	FIWTXENELSWPBH-HLFYWILQSA-N						
XXX_LMGP03010245	PS(17:7/22:8(11Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	831.598938	C45H86NO10P	123062910	52925355	BMXHRUSIPVGTOE-MDNOYCIOSA-N						
XXX_LMGP03010246	PS(17:7/22:9(13Z,16Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	829.583288	C45H84NO10P	123062911	52925356	NGGBVCQLBMQNGN-KVIBDXDUSA-N						
XXX_LMGP03010247	PS(17:7/22:11(7Z,10Z,13Z,16Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	825.551988	C45H80NO10P	123062912	52925357	HKVBMGDYFMSDES-JEJCSLMQSA-N						
XXX_LMGP03010892	PS(17:7/22:13(4Z,7Z,10Z,13Z,16Z,19Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	821.520688	C45H76NO10P	123063557	52926001	JDWLFPUFMDBHEL-CRZZTDAISA-N						
XXX_LMGP03010248	PS(17:8(9Z)/12:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	691.442437	C35H66NO10P	123062913	52925358	ODAOIMAACFDKOX-UKODLXMQSA-N						
XXX_LMGP03010249	PS(17:8(9Z)/13:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	705.458087	C36H68NO10P	123062914	52925359	HNCLEOPLOULAGW-XRQUXGQMSA-N						
XXX_LMGP03010250	PS(17:8(9Z)/14:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	719.473737	C37H70NO10P	123062915	52925360	ZHESBVQGFXMGKH-XTLYTWRUSA-N						
XXX_LMGP03010251	PS(17:8(9Z)/14:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	717.458087	C37H68NO10P	123062916	52925361	VKFRVZYXAWSYBF-VLQCDWODSA-N						
XXX_LMGP03010252	PS(17:8(9Z)/15:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	733.489388	C38H72NO10P	123062917	52925362	OLKFIQTWOJIWSI-WJIQJYEXSA-N						
XXX_LMGP03010253	PS(17:8(9Z)/15:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	731.473737	C38H70NO10P	123062918	52925363	QHAKLNATCNECSH-ADPUINPOSA-N						
XXX_LMGP03010254	PS(17:8(9Z)/16:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	747.505038	C39H74NO10P	123062919	52925364	JUKHZUDVFNOVFM-MMYIGARHSA-N						
XXX_LMGP03010255	PS(17:8(9Z)/16:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	745.489388	C39H72NO10P	123062920	52925365	XNVHMZFLSZPIHG-OYFLIDIVSA-N						
XXX_LMGP03010256	PS(17:8(9Z)/17:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	761.520688	C40H76NO10P	123062921	52925366	RPFPRNLGVGOGRT-KJXFBLGJSA-N						
XXX_LMGP03010891	PS(17:8(9Z)/17:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	759.505038	C40H74NO10P	123063556	52926000	MTAXADWSPWLXHV-NKLYCAELSA-N						
XXX_LMGP03010257	PS(17:8(9Z)/17:9(9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	757.489388	C40H72NO10P	123062922	52925367	LLRIQNNFWXSRCC-MUHNVGPXSA-N						
XXX_LMGP03010258	PS(17:8(9Z)/18:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	775.536338	C41H78NO10P	123062923	52925368	HBNJTIKYQUCRNN-HWLCBUQASA-N						
XXX_LMGP03010259	PS(17:8(9Z)/18:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	773.520688	C41H76NO10P	123062924	52925369	BPCOZOSKDOGMMI-VAPGISNMSA-N						
XXX_LMGP03010260	PS(17:8(9Z)/18:9(9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	771.505038	C41H74NO10P	123062925	52925370	MFXFSTGFKFCBNX-NTEVHKTCSA-N						
XXX_LMGP03010261	PS(17:8(9Z)/18:10(6Z,9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	769.489388	C41H72NO10P	123062926	52925371	KWKCYEPOVKMECZ-VHGHWJLNSA-N						
XXX_LMGP03010262	PS(17:8(9Z)/18:10(9Z,12Z,15Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	769.489388	C41H72NO10P	123062927	52925372	NYJATINZUSZUQS-VITOHREHSA-N						
XXX_LMGP03010263	PS(17:8(9Z)/18:11(6Z,9Z,12Z,15Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	767.473737	C41H70NO10P	123062928	52925373	HFYFKZIASNBRBO-OAZFLUGDSA-N						
XXX_LMGP03010264	PS(17:8(9Z)/19:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	789.551988	C42H80NO10P	123062929	52925374	VPZURWXHWJUSBH-KLGVPFMTSA-N						
XXX_LMGP03010265	PS(17:8(9Z)/19:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	787.536338	C42H78NO10P	123062930	52925375	VHAXUYFZWRZCHI-OQDXFGNVSA-N						
XXX_LMGP03010266	PS(17:8(9Z)/20:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	803.567638	C43H82NO10P	123062931	52925376	UEYBQAVURJIJOF-AEGGJFQCSA-N						
XXX_LMGP03010267	PS(17:8(9Z)/20:8(11Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	801.551988	C43H80NO10P	123062932	52925377	ITLKAUPUYGJDON-NBWDJCFRSA-N						
XXX_LMGP03010268	PS(17:8(9Z)/20:9(11Z,14Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	799.536338	C43H78NO10P	123062933	52925378	BJNYAMVNZQVLIC-PDLKYQISSA-N						
XXX_LMGP03010269	PS(17:8(9Z)/20:10(8Z,11Z,14Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	797.520688	C43H76NO10P	123062934	52925379	OLFWFSIEHMDULX-TUNUXBHUSA-N						
XXX_LMGP03010270	PS(17:8(9Z)/20:11(5Z,8Z,11Z,14Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	795.505038	C43H74NO10P	123062935	52925380	FNKDXTGDQKBZAF-ZWTABOCISA-N						
XXX_LMGP03010271	PS(17:8(9Z)/20:12(5Z,8Z,11Z,14Z,17Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	793.489388	C43H72NO10P	123062936	52925381	NRTBOXCPTVLRIJ-ASOGCORQSA-N						
XXX_LMGP03010272	PS(17:8(9Z)/21:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	817.583288	C44H84NO10P	123062937	52925382	KTCNMNZRMPDXMQ-JLECJNSQSA-N						
XXX_LMGP03010273	PS(17:8(9Z)/22:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	831.598938	C45H86NO10P	123062938	52925383	FOEMJRKOKRQVFI-PVRHODQQSA-N						
XXX_LMGP03010274	PS(17:8(9Z)/22:8(11Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	829.583288	C45H84NO10P	123062939	52925384	PCINDBSEHFYUCD-BOJRZQGVSA-N						
XXX_LMGP03010275	PS(17:8(9Z)/22:9(13Z,16Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	827.567638	C45H82NO10P	123062940	52925385	GGMVGUQYULQYCQ-GWJUYMRHSA-N						
XXX_LMGP03010276	PS(17:8(9Z)/22:11(7Z,10Z,13Z,16Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	823.536338	C45H78NO10P	123062941	52925386	LJTCPYPNIIVXFM-NZWXUDKBSA-N						
XXX_LMGP03010277	PS(17:8(9Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	819.505038	C45H74NO10P	123062942	52925387	VTWZEYWXBMBMRP-VQCKQXSCSA-N						
XXX_LMGP03010278	PS(17:9(9Z,12Z)/12:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	689.426787	C35H64NO10P	123062943	52925388	YZWDXSZQZCNQND-JKHFDAINSA-N						
XXX_LMGP03010279	PS(17:9(9Z,12Z)/13:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	703.442437	C36H66NO10P	123062944	52925389	CNSNIGUXIMWICW-DADAASDESA-N						
XXX_LMGP03010280	PS(17:9(9Z,12Z)/14:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	717.458087	C37H68NO10P	123062945	52925390	OCGKUUZSKPDQGJ-ZGFAAJLESA-N						
XXX_LMGP03010281	PS(17:9(9Z,12Z)/14:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	715.442437	C37H66NO10P	123062946	52925391	LQMKSFHGOKNGEN-QDLFCJRKSA-N						
XXX_LMGP03010282	PS(17:9(9Z,12Z)/15:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	731.473737	C38H70NO10P	123062947	52925392	DBTOZHFBGMHQOG-WIKBMPJXSA-N						
XXX_LMGP03010283	PS(17:9(9Z,12Z)/15:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	729.458087	C38H68NO10P	123062948	52925393	GKLZOHITMNVZGE-IZNSQVAGSA-N						
XXX_LMGP03010284	PS(17:9(9Z,12Z)/16:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	745.489388	C39H72NO10P	123062949	52925394	XMMPXNPULZTRPN-AFPJAYEISA-N						
XXX_LMGP03010285	PS(17:9(9Z,12Z)/16:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	743.473737	C39H70NO10P	123062950	52925395	CXLMRJXVZCUSBO-RHTGNEBZSA-N						
XXX_LMGP03010286	PS(17:9(9Z,12Z)/17:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	759.505038	C40H74NO10P	123062951	52925396	DMBFNMXEPYHXEG-CBIJSSGGSA-N						
XXX_LMGP03010287	PS(17:9(9Z,12Z)/17:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	757.489388	C40H72NO10P	123062952	52925397	LFBVLOLOLWYLRA-STWPMCCFSA-N						
XXX_LMGP03010890	PS(17:9(9Z,12Z)/17:9(9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	755.473737	C40H70NO10P	123063555	52925999	FSRDUWQTQHJKSH-UIXNSMNKSA-N						
XXX_LMGP03010288	PS(17:9(9Z,12Z)/18:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	773.520688	C41H76NO10P	123062953	52925398	BMGDMLSEDIGWON-ZYNDHFKASA-N						
XXX_LMGP03010289	PS(17:9(9Z,12Z)/18:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	771.505038	C41H74NO10P	123062954	52925399	FKWNVBCTGASECM-JUWABIDKSA-N						
XXX_LMGP03010290	PS(17:9(9Z,12Z)/18:9(9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	769.489388	C41H72NO10P	123062955	52925400	QRNIWRNZQPCFSN-GISJQKDYSA-N						
XXX_LMGP03010291	PS(17:9(9Z,12Z)/18:10(6Z,9Z,12Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	767.473737	C41H70NO10P	123062956	52925401	ZQJGECKMJRHJGV-MOJIPJCTSA-N						
XXX_LMGP03010292	PS(17:9(9Z,12Z)/18:10(9Z,12Z,15Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	767.473737	C41H70NO10P	123062957	52925402	FZVURTREWLGDHJ-UEVHIMBRSA-N						
XXX_LMGP03010293	PS(17:9(9Z,12Z)/18:11(6Z,9Z,12Z,15Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	765.458087	C41H68NO10P	123062958	52925403	DDLOVYGWICOMEL-YJJZFTLCSA-N						
XXX_LMGP03010294	PS(17:9(9Z,12Z)/19:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	787.536338	C42H78NO10P	123062959	52925404	OGFKDRNMLDZKNZ-VXMPBLKKSA-N						
XXX_LMGP03010295	PS(17:9(9Z,12Z)/19:8(9Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	785.520688	C42H76NO10P	123062960	52925405	WBAZXZVPOAEHBI-QFZJYOFLSA-N						
XXX_LMGP03010296	PS(17:9(9Z,12Z)/20:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	801.551988	C43H80NO10P	123062961	52925406	LJSJCPXBJYMRMN-BDDFEBPUSA-N						
XXX_LMGP03010297	PS(17:9(9Z,12Z)/20:8(11Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	799.536338	C43H78NO10P	123062962	52925407	CKSSHXQACMCVEF-QTDDZJFCSA-N						
XXX_LMGP03010298	PS(17:9(9Z,12Z)/20:9(11Z,14Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	797.520688	C43H76NO10P	123062963	52925408	KJAIOOVCZQKXQK-POAUZAPCSA-N						
XXX_LMGP03010299	PS(17:9(9Z,12Z)/20:10(8Z,11Z,14Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	795.505038	C43H74NO10P	123062964	52925409	MKGKWAZATYMXPN-JGYSJRAUSA-N						
XXX_LMGP03010300	PS(17:9(9Z,12Z)/20:11(5Z,8Z,11Z,14Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	793.489388	C43H72NO10P	123062965	52925410	CEDVHXOBTBNFIQ-KBLQPLLJSA-N						
XXX_LMGP03010301	PS(17:9(9Z,12Z)/20:12(5Z,8Z,11Z,14Z,17Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	791.473737	C43H70NO10P	123062966	52925411	YUJYLOOQZVROCE-AFJGANRMSA-N						
XXX_LMGP03010302	PS(17:9(9Z,12Z)/21:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	815.567638	C44H82NO10P	123062967	52925412	HHIZSGSSYMKENE-ZLOAVCHFSA-N						
XXX_LMGP03010303	PS(17:9(9Z,12Z)/22:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	829.583288	C45H84NO10P	123062968	52925413	YCDGHZYPAWMPIE-BDYFXHCYSA-N						
XXX_LMGP03010304	PS(17:9(9Z,12Z)/22:8(11Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	827.567638	C45H82NO10P	123062969	52925414	NVDOAWZDRUPLSF-NMVZCMKVSA-N						
XXX_LMGP03010305	PS(17:9(9Z,12Z)/22:9(13Z,16Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	825.551988	C45H80NO10P	123062970	52925415	DAKJXROMNQWVFJ-JHUVLECBSA-N						
XXX_LMGP03010306	PS(17:9(9Z,12Z)/22:11(7Z,10Z,13Z,16Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	821.520688	C45H76NO10P	123062971	52925416	DGANQCSQTAVGDL-DVIJIACKSA-N						
XXX_LMGP03010307	PS(17:9(9Z,12Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	817.489388	C45H72NO10P	123062972	52925417	WKYWXHXOTWZNBY-ZGWCMKQHSA-N						
XXX_LMGP03010889	PS(18:7/12:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	707.473737	C36H70NO10P	123063554	52925998	LWQCWOLILNERIA-SAIUNTKASA-N						
XXX_LMGP03010308	PS(18:7/13:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	721.489388	C37H72NO10P	123062973	52925418	AIUXOLAMQDJJMI-NOCHOARKSA-N						
XXX_LMGP03010980	PS(18:7/14:7)	[M+H]+	Glycerophospholipids [GP]	Glycerophosphoserines [GP03]	Diacylglycerophosphoserines [GP0301]	735.505038	C38H74NO10P	123063645	52926086	FMJXBRZFHKZLFQ-GPOMZPHUSA-N						
